V1,V2,V3,w1,w2,w3,d1,d2,n,a,b,theta
-98,12,0,26,14,13,7,6,2,103.33512115478516,123.78511047363281,178.53395080566406
-98,12,0,35,11,31,6,6,1,110.10465240478516,127.2964859008789,92.54129028320312
-98,12,-5,26,13,22,7,6,1,104.99260711669922,129.37124633789062,1.3878765106201172
-98,12,-5,35,15,7,5,7,2,110.67235565185547,124.2380142211914,93.18476104736328
-98,12,-5,20,11,4,5,6,1,88.27373504638672,117.37743377685547,1.2806988954544067
-98,12,-5,26,10,19,6,6,1,104.07764434814453,107.38993835449219,78.6236801147461
-98,12,-5,29,15,22,5,7,1,110.6014175415039,124.90342712402344,179.619873046875
-98,12,0,35,14,31,5,6,1,110.13050842285156,126.31044006347656,93.34076690673828
-98,12,-5,26,10,4,5,7,2,100.2150650024414,124.6644287109375,0.8128281235694885
-98,12,-5,26,10,28,5,6,1,97.756103515625,111.57613372802734,178.37416076660156
-98,12,0,26,12,31,6,6,2,100.26272583007812,126.37886810302734,0.8660244941711426
-98,12,0,29,10,16,7,6,1,112.91608428955078,125.13013458251953,178.60755920410156
-98,12,0,35,13,28,6,6,1,109.76628875732422,127.2942123413086,92.470703125
-98,12,-5,35,10,10,6,7,1,110.34012603759766,123.7565689086914,92.3111801147461
-98,12,0,26,14,7,6,7,2,100.60418701171875,126.18372344970703,0.052128057926893234
-98,12,-5,29,13,28,6,7,2,110.94710540771484,125.11632537841797,0.09987830370664597
-98,12,-5,23,14,19,5,6,1,79.11683654785156,135.44146728515625,1.8325012922286987
-98,12,0,26,12,16,6,7,2,101.4412612915039,125.63581848144531,0.18713708221912384
-98,12,0,29,10,10,7,5,2,112.81185913085938,125.0780029296875,178.76211547851562
-98,12,-5,35,12,28,5,6,1,110.81310272216797,123.90132141113281,92.34334564208984
-98,12,0,23,13,28,5,7,1,85.22171783447266,134.75994873046875,1.5596482753753662
-98,12,-5,26,13,4,7,7,1,112.44796752929688,121.111572265625,175.14224243164062
-98,12,0,20,10,4,6,6,1,90.23472595214844,116.56611633300781,1.6696995496749878
-98,12,-5,32,11,4,6,5,1,123.51306915283203,125.63774108886719,102.11844635009766
-98,12,-5,26,11,25,6,7,1,111.92124938964844,121.45497131347656,177.48170471191406
-98,12,0,26,15,16,6,5,2,101.10623931884766,125.99015045166016,0.6516221165657043
-98,12,-5,20,15,4,5,7,1,84.9317626953125,120.75066375732422,1.9953831434249878
-98,12,-5,35,11,4,7,7,2,110.59221649169922,123.30587768554688,94.6906509399414
-98,12,0,20,11,4,6,5,1,86.76261901855469,120.35710144042969,1.164054036140442
-98,12,0,20,10,7,6,6,1,85.76500701904297,122.0289077758789,1.9294451475143433
-98,12,0,32,10,16,6,7,1,123.43203735351562,127.32218933105469,93.87474822998047
-98,12,0,26,10,10,6,5,2,102.08855438232422,125.35102081298828,179.52662658691406
-98,12,0,29,14,22,6,7,1,112.04150390625,125.02716064453125,179.9162139892578
-98,12,-5,23,13,25,6,5,1,79.67488861083984,135.32635498046875,1.7038929462432861
-98,12,-5,26,13,1,5,7,1,107.05829620361328,127.00177764892578,0.023836204782128334
-98,12,-5,35,10,22,5,5,1,110.58394622802734,123.77764129638672,93.01502990722656
-98,12,0,32,11,10,7,7,1,123.4993667602539,126.13213348388672,98.7376937866211
-98,12,0,26,10,25,6,7,2,101.93113708496094,125.41583251953125,0.06339875608682632
-98,12,0,23,14,1,6,7,1,90.95087432861328,131.8204803466797,1.84859299659729
-98,12,-5,32,13,4,6,7,1,123.50382232666016,125.81202697753906,100.99833679199219
-98,12,-5,20,12,16,7,6,1,98.81040954589844,107.06417083740234,179.32049560546875
-98,12,-5,29,15,13,6,5,2,111.41939544677734,124.83931732177734,178.72906494140625
-98,12,-5,32,11,4,7,6,1,123.29196166992188,125.35002136230469,102.85466003417969
-98,12,-5,23,10,22,5,7,1,82.36259460449219,131.69412231445312,1.4094905853271484
-98,12,0,26,12,13,7,7,2,91.13267517089844,118.9458999633789,1.0027025938034058
-98,12,-5,32,12,25,5,5,2,124.04012298583984,125.16570281982422,105.17290496826172
-98,12,0,23,15,22,7,5,1,81.62545013427734,136.62652587890625,1.376088261604309
-98,12,0,29,12,31,6,7,1,111.09819030761719,125.3037338256836,0.07928412407636642
-98,12,0,32,15,1,5,6,1,123.30026245117188,126.63726806640625,96.55032348632812
-98,12,-5,20,13,16,5,5,1,95.34380340576172,110.86054992675781,1.253965973854065
-98,12,0,32,12,13,7,6,1,123.80623626708984,125.42469787597656,101.30377197265625
-98,12,-5,26,15,31,6,6,2,97.76801300048828,126.6336669921875,1.2157683372497559
-98,12,0,29,10,10,7,7,1,112.21138763427734,125.27320098876953,179.8983917236328
-98,12,-5,26,13,13,7,5,1,105.45885467529297,129.09925842285156,0.5132587552070618
-98,12,-5,35,13,13,7,6,1,111.33899688720703,122.48619842529297,94.08614349365234
-98,12,0,20,12,1,7,7,1,94.00059509277344,114.73748016357422,2.9324758052825928
-98,12,-5,35,12,25,5,5,1,111.00032806396484,122.99018859863281,92.95208740234375
-98,12,-5,23,14,13,6,6,1,74.972412109375,137.8848419189453,1.9490233659744263
-98,12,-5,26,13,13,5,7,1,114.36810302734375,119.88463592529297,170.923095703125
-98,12,0,29,12,10,5,7,1,113.11615753173828,125.17549133300781,179.6256866455078
-98,12,-5,23,10,19,7,6,1,83.06807708740234,130.0757598876953,0.9594375491142273
-98,12,0,20,13,13,5,7,1,84.00630187988281,123.95237731933594,2.033928155899048
-98,12,-5,32,13,31,5,5,2,123.7957763671875,124.68766784667969,143.6918182373047
-98,12,-5,29,13,10,5,7,1,110.87910461425781,124.65731811523438,178.6720428466797
-98,12,0,35,14,25,6,7,1,110.01815795898438,126.95064544677734,93.14762115478516
-98,12,0,29,10,28,5,5,1,112.80572509765625,125.06818389892578,178.68417358398438
-98,12,0,23,15,28,5,7,1,84.6214828491211,135.464111328125,2.315997838973999
-98,12,0,23,11,22,6,5,1,95.33472442626953,129.46746826171875,1.1331708431243896
-98,12,0,23,10,4,6,7,2,79.1139144897461,134.38543701171875,1.1797932386398315
-98,12,0,35,12,22,5,7,1,110.23016357421875,125.82057189941406,92.4181137084961
-98,12,0,35,14,31,7,7,1,110.2470703125,125.24593353271484,92.41284942626953
-98,12,0,32,11,31,6,7,1,123.8870849609375,126.67539978027344,97.21281433105469
-98,12,-5,23,10,1,7,6,1,76.05564880371094,136.49508666992188,2.0276436805725098
-98,12,-5,29,11,25,6,5,2,110.6955795288086,125.113037109375,179.6266632080078
-98,12,0,26,15,22,6,7,2,100.71875762939453,126.44925689697266,0.36984145641326904
-98,12,-5,26,13,7,6,7,2,99.50942993164062,126.1951675415039,0.13404826819896698
-98,12,-5,23,15,25,7,6,1,78.88150787353516,135.01959228515625,1.8349462747573853
-98,12,-5,29,15,16,5,5,1,111.30303192138672,124.87608337402344,179.19374084472656
-98,12,-5,32,14,28,5,6,1,123.9097900390625,124.51080322265625,129.67430114746094
-98,12,0,29,13,28,6,5,1,110.85653686523438,125.34591674804688,0.6655306816101074
-98,12,-5,20,13,10,6,7,1,87.8263931274414,117.1452407836914,1.4198015928268433
-98,12,0,32,12,25,5,7,1,123.88340759277344,125.9402084350586,99.37348937988281
-98,12,-10,20,10,22,6,6,1,100.47816467285156,103.62702941894531,179.302001953125
-98,12,0,20,11,19,6,6,1,81.08219909667969,125.96357727050781,2.2562801837921143
-98,12,-5,26,12,31,6,7,1,112.00627136230469,121.34164428710938,174.94093322753906
-98,12,0,20,15,16,6,7,1,83.1443099975586,124.52446746826172,2.473752975463867
-98,12,-5,20,10,4,5,7,1,89.1157455444336,115.27127075195312,1.5991284847259521
-98,12,-10,20,10,22,5,6,1,101.56322479248047,102.59076690673828,169.78195190429688
-98,12,0,32,10,19,6,6,1,123.34799194335938,127.49000549316406,96.63304901123047
-98,12,-5,26,10,13,6,5,3,97.5937271118164,126.8440933227539,0.7614939212799072
-98,12,-10,20,10,10,5,5,1,97.9447250366211,105.20232391357422,178.0347900390625
-98,12,-5,35,13,4,7,6,1,111.23554992675781,122.55777740478516,95.64169311523438
-98,12,0,32,13,13,6,6,1,123.59721374511719,126.90464782714844,95.4566650390625
-98,12,-5,35,15,4,5,7,1,110.75559997558594,124.75302124023438,93.29158782958984
-98,12,0,20,13,16,7,7,1,82.77099609375,124.6715316772461,2.1827378273010254
-98,12,0,26,10,16,6,6,2,101.99087524414062,125.45841979980469,179.37350463867188
-98,12,0,35,12,31,5,6,1,109.92749786376953,126.61296081542969,92.56398010253906
-98,12,-5,23,15,31,5,7,1,76.30742645263672,136.59153747558594,1.751084327697754
-98,12,0,26,11,25,5,6,2,101.45895385742188,125.4770278930664,179.7204132080078
-98,12,-5,32,10,10,6,5,1,123.47563171386719,125.86441802978516,98.52840423583984
-98,12,0,23,14,31,7,5,1,80.51631164550781,136.76251220703125,0.6418596506118774
-98,12,-5,29,13,7,5,6,2,111.32146453857422,124.64969635009766,178.53172302246094
-98,12,0,29,12,7,6,5,0,0,0,0
-98,12,-10,20,10,22,5,5,1,101.43233489990234,102.27408599853516,163.22401428222656
-98,12,0,26,10,31,6,5,2,102.35089111328125,125.45516967773438,179.25038146972656
-98,12,-5,35,14,1,6,6,1,110.94998931884766,124.24530792236328,94.15219116210938
-98,12,-5,35,15,4,7,5,2,111.1766357421875,122.78404235839844,93.22856903076172
-98,12,-5,35,13,16,7,7,1,111.31839752197266,122.73644256591797,94.54765319824219
-98,12,0,29,12,31,7,5,2,111.47545623779297,124.6377944946289,1.0495502948760986
-98,12,-5,32,12,13,7,6,1,123.53201293945312,125.04978942871094,105.37068939208984
-98,12,-5,35,14,7,6,7,1,111.09608459472656,124.37810516357422,93.4559097290039
-98,12,-5,23,10,25,5,5,1,83.10748291015625,130.02146911621094,1.4520257711410522
-98,12,0,20,10,28,6,7,2,79.47049713134766,126.3484115600586,2.186722993850708
-98,12,-5,20,15,13,5,6,1,88.39212036132812,116.25691223144531,2.343132495880127
-98,12,0,23,11,13,7,7,1,82.49137115478516,136.1066131591797,0.9980647563934326
-98,12,0,29,11,31,5,6,1,112.49012756347656,125.3940658569336,178.87698364257812
-98,12,0,23,13,16,5,5,1,83.21580505371094,136.15333557128906,0.6559095978736877
-98,12,-5,23,10,16,7,5,1,81.9444808959961,130.04620361328125,1.398271918296814
-98,12,-5,23,12,13,5,5,1,81.62592315673828,133.58993530273438,1.9794195890426636
-98,12,0,26,14,19,5,6,2,100.51566314697266,126.21099853515625,0.6052241921424866
-98,12,0,20,14,22,6,7,1,82.0656967163086,125.32688903808594,2.5232651233673096
-98,12,0,20,13,13,7,6,1,83.29357147216797,124.0193862915039,2.121800661087036
-98,12,-5,23,14,10,7,6,1,77.92308807373047,135.99325561523438,1.822726845741272
-98,12,0,29,12,7,5,6,2,112.58002471923828,125.26069641113281,179.5392303466797
-98,12,0,32,13,19,5,6,1,123.72965240478516,125.89305877685547,97.07315063476562
-98,12,-5,23,15,19,6,7,1,75.34302520751953,136.97018432617188,1.9539902210235596
-98,12,-5,26,14,16,6,5,1,99.57585906982422,112.03095245361328,87.93867492675781
-98,12,-5,32,12,10,5,7,1,123.8270034790039,124.49957275390625,111.04944610595703
-98,12,0,23,12,10,7,7,1,79.05413055419922,135.9530792236328,1.3040282726287842
-98,12,-5,29,14,19,7,5,2,108.69512939453125,139.44802856445312,92.91118621826172
-98,12,-5,32,12,10,6,5,1,123.6522445678711,125.54795837402344,102.42156982421875
-98,12,0,23,15,1,6,6,1,89.55645751953125,131.641357421875,1.4967280626296997
-98,12,-5,35,12,16,6,6,1,110.85233306884766,124.07743835449219,93.90630340576172
-98,12,0,32,13,1,6,7,1,123.7540283203125,127.01868438720703,93.71397399902344
-98,12,0,23,14,1,6,5,1,92.22007751464844,130.81423950195312,1.924665093421936
-98,12,-5,23,14,16,6,5,1,75.03511047363281,138.4534912109375,1.671730637550354
-98,12,0,23,11,16,7,6,1,85.70846557617188,134.36605834960938,1.902321696281433
-98,12,0,35,11,1,5,6,1,110.18306732177734,125.86636352539062,91.77098083496094
-98,12,0,20,14,16,5,5,1,82.78307342529297,124.8747787475586,2.9752111434936523
-98,12,-5,20,14,7,6,6,1,86.0431137084961,118.49884796142578,1.4806073904037476
-98,12,0,26,12,16,7,5,2,100.30120086669922,126.40625,179.74623107910156
-98,12,-5,23,13,4,7,7,1,75.80540466308594,138.0308380126953,1.6551135778427124
-98,12,0,35,14,19,5,5,1,110.10431671142578,125.49573516845703,93.3989028930664
-98,12,0,35,13,19,6,7,1,109.80272674560547,127.05661010742188,93.71187591552734
-98,12,-5,35,12,7,5,7,1,111.25349426269531,123.4044418334961,93.34024047851562
-98,12,0,20,12,1,7,5,1,90.8770751953125,115.63188171386719,2.5505192279815674
-98,12,0,29,15,4,6,7,1,111.93111419677734,125.093017578125,179.84230041503906
-98,12,-5,20,10,19,5,5,1,99.32693481445312,105.24717712402344,178.32891845703125
-98,12,0,20,11,19,5,6,1,79.63143157958984,126.61351013183594,2.39451003074646
-98,12,-5,35,15,22,5,6,1,110.41088104248047,124.03849029541016,92.8753662109375
-98,12,0,23,15,28,6,5,1,89.64923095703125,131.19174194335938,0.20030710101127625
-98,12,-5,26,10,31,7,7,1,103.18000793457031,129.19749450683594,1.4658493995666504
-98,12,-5,32,12,4,6,7,1,123.64588165283203,125.7956771850586,101.50477600097656
-98,12,0,26,13,10,7,5,2,101.64752197265625,125.2932357788086,0.679058849811554
-98,12,-10,20,10,22,5,7,1,101.50605773925781,102.70425415039062,165.7523193359375
-98,12,0,26,15,31,5,7,2,100.97344970703125,126.65168762207031,0.92259681224823
-98,12,-5,20,11,1,5,7,1,99.98757934570312,105.4568862915039,177.97659301757812
-98,12,0,32,14,31,6,5,1,122.99287414550781,128.1044921875,93.6180648803711
-98,12,0,35,11,25,6,5,1,110.31536865234375,125.69060516357422,92.31532287597656
-98,12,-5,23,12,16,5,6,1,77.39181518554688,136.39944458007812,1.8211524486541748
-98,12,-5,32,14,22,6,6,1,123.42477416992188,125.93854522705078,99.3056869506836
-98,12,-5,26,14,25,6,7,2,97.5045166015625,126.61823272705078,0.6768596172332764
-98,12,0,29,13,25,6,7,1,110.65432739257812,125.75106811523438,179.15187072753906
-98,12,-5,26,11,1,5,7,1,104.71430206298828,125.36064147949219,0.5190598368644714
-98,12,-5,29,10,25,7,7,2,97.9384536743164,115.458251953125,179.28167724609375
-98,12,-5,32,11,1,7,7,1,123.01551055908203,126.1509780883789,99.08362579345703
-98,12,-5,20,15,7,7,5,1,90.31442260742188,114.4983901977539,1.9950401782989502
-98,12,0,26,13,19,5,6,2,100.32638549804688,126.27985382080078,0.6691529750823975
-98,12,-5,29,14,1,7,7,2,110.40916442871094,124.85830688476562,179.3398895263672
-98,12,0,23,11,25,5,6,1,92.37349700927734,130.6782989501953,1.393893837928772
-98,12,0,20,13,7,5,6,1,85.37091064453125,122.27152252197266,1.9369020462036133
-98,12,0,26,15,4,6,6,2,101.86234283447266,125.31561279296875,179.68484497070312
-98,12,-5,26,15,19,6,5,2,97.91065979003906,125.90606689453125,1.2705575227737427
-98,12,-5,26,13,1,5,6,1,106.15480041503906,127.97682189941406,0.05688190087676048
-98,12,0,20,13,28,6,6,1,82.40511322021484,125.72789001464844,2.9616196155548096
-98,12,-5,35,13,1,7,7,1,111.45985412597656,121.79856872558594,95.0636978149414
-98,12,0,23,11,19,6,7,1,93.86683654785156,129.0699005126953,2.1362204551696777
-98,12,-5,35,13,13,6,6,2,111.05549621582031,123.62397766113281,94.08772277832031
-98,12,-5,32,12,1,6,5,1,123.833740234375,125.15201568603516,109.13309478759766
-98,12,-5,26,11,13,6,7,1,103.29724884033203,107.11982727050781,99.91336059570312
-98,12,-5,35,10,31,5,7,1,109.70777130126953,124.97797393798828,93.45252227783203
-98,12,0,32,10,10,7,7,1,122.57476806640625,127.75856018066406,95.27423858642578
-98,12,0,32,13,10,6,6,1,123.79174041748047,126.37606048583984,96.67609405517578
-98,12,-5,32,11,22,6,5,1,123.84764862060547,125.23914337158203,102.02535247802734
-98,12,-5,35,15,4,5,6,1,110.93164825439453,124.10446166992188,93.56287384033203
-98,12,0,29,14,4,5,5,2,112.30499267578125,125.07787322998047,179.741455078125
-98,12,0,29,14,16,6,5,2,110.90637969970703,125.57487487792969,178.89366149902344
-98,12,0,32,11,28,5,7,1,123.53714752197266,126.57730865478516,95.89033508300781
-98,12,0,32,14,28,5,6,1,123.45830535888672,126.66572570800781,96.36100769042969
-98,12,0,29,14,19,5,5,2,111.60454559326172,124.88824462890625,0.45009350776672363
-98,12,-5,32,12,7,6,5,1,123.98101806640625,125.0343017578125,114.88043975830078
-98,12,-5,29,15,31,5,5,2,111.99239349365234,124.68372344970703,179.94775390625
-98,12,-5,26,15,7,5,6,2,98.25789642333984,126.76214599609375,179.99282836914062
-98,12,0,23,13,25,5,7,1,84.50287628173828,136.31004333496094,2.7000701427459717
-98,12,-5,32,10,10,7,6,1,123.18889617919922,126.11489868164062,102.59085845947266
-98,12,-5,20,12,19,6,6,1,95.57815551757812,110.31340789794922,0.9469083547592163
-98,12,-5,29,14,19,5,6,2,111.76143646240234,124.52735900878906,178.60328674316406
-98,12,-5,23,13,10,6,7,1,75.00672149658203,138.45750427246094,1.624358892440796
-98,12,-5,23,11,31,5,6,1,79.0791244506836,134.16172790527344,1.4058563709259033
-98,12,-5,26,10,13,6,7,2,97.90416717529297,126.27727508544922,1.0530052185058594
-98,12,-5,20,10,28,7,7,1,100.67364501953125,104.49028015136719,177.46243286132812
-98,12,0,29,12,31,7,6,2,111.44174194335938,124.76583862304688,179.58505249023438
-98,12,-5,26,13,19,6,5,1,105.39983367919922,108.1869888305664,164.65476989746094
-98,12,0,20,10,7,7,7,1,87.42855072021484,120.72442626953125,2.2094600200653076
-98,12,0,29,15,22,6,5,1,111.5897216796875,125.15927124023438,179.45973205566406
-98,12,0,32,10,25,5,6,1,122.83934020996094,128.42860412597656,94.6252212524414
-98,12,0,20,15,10,5,6,1,85.77854919433594,122.87116241455078,2.510960817337036
-98,12,0,32,14,7,5,6,1,123.63402557373047,126.1909408569336,96.85587310791016
-98,12,-5,32,12,4,5,6,1,123.9017562866211,124.84455108642578,109.86026000976562
-98,12,-5,26,15,13,7,7,1,105.4730453491211,126.04239654541016,178.23214721679688
-98,12,0,32,11,22,6,7,1,123.69535827636719,127.08694458007812,98.69807434082031
-98,12,0,20,12,10,5,5,1,83.71793365478516,123.9416275024414,1.9477778673171997
-98,12,-5,26,12,28,6,5,1,105.65164184570312,125.45738983154297,179.3403778076172
-98,12,0,32,15,1,6,5,1,122.81938171386719,128.1889190673828,94.57457733154297
-98,12,-5,23,14,10,7,5,1,80.85787963867188,134.24436950683594,1.8188904523849487
-98,12,0,26,11,22,6,6,2,101.82942962646484,125.73847198486328,179.6759490966797
-98,12,0,32,15,16,5,5,1,123.52247619628906,126.3946533203125,96.24415588378906
-98,12,0,29,11,10,6,5,1,113.62669372558594,124.8051986694336,0.11646194756031036
-98,12,0,35,13,1,7,7,1,110.89582061767578,124.43297576904297,92.04632568359375
-98,12,-5,35,15,22,7,7,1,110.8426742553711,122.98564147949219,93.73908233642578
-98,12,-5,35,11,16,7,5,1,110.63420104980469,122.79240417480469,93.97590637207031
-98,12,-5,23,15,28,7,7,1,80.3238754272461,134.07106018066406,2.4250071048736572
-98,12,-5,26,12,7,6,6,2,100.54570770263672,125.24253845214844,1.252732753753662
-98,12,0,32,12,10,6,7,1,123.77763366699219,126.35536193847656,97.32918548583984
-98,12,0,26,11,25,6,6,2,102.28607177734375,125.3504867553711,179.5743408203125
-98,12,0,26,13,10,5,7,2,104.7160415649414,123.05667877197266,179.27511596679688
-98,12,-5,29,11,31,5,6,1,111.13374328613281,125.13734436035156,179.0333709716797
-98,12,0,35,15,22,6,5,1,109.95777130126953,127.13099670410156,93.17680358886719
-98,12,-5,29,12,7,5,6,2,111.43756866455078,124.6161880493164,179.7314453125
-98,12,-10,20,10,16,6,7,1,99.07305908203125,105.05506896972656,0.6713992357254028
-98,12,-5,20,11,13,6,6,1,94.46405029296875,110.69728088378906,0.4341614544391632
-98,12,-5,20,10,16,6,5,1,97.15489196777344,107.45250701904297,179.67495727539062
-98,12,0,23,12,13,5,7,1,83.40310668945312,134.79843139648438,1.7314085960388184
-98,12,-5,29,12,7,7,7,2,112.20870208740234,124.26023864746094,179.523681640625
-98,12,-5,26,14,16,6,7,2,97.29827117919922,126.24002838134766,1.2950078248977661
-98,12,-5,23,10,28,6,6,1,76.96078491210938,135.9667510986328,1.8375076055526733
-98,12,-5,26,12,22,6,5,1,107.79065704345703,124.01664733886719,178.15628051757812
-98,12,-5,29,14,10,5,6,2,111.4361801147461,124.70220947265625,178.9385528564453
-98,12,0,29,12,31,7,7,2,110.86896514892578,124.86395263671875,179.84886169433594
-98,12,0,32,11,1,7,5,2,123.39339447021484,125.94371795654297,99.39791870117188
-98,12,-5,32,10,22,5,5,2,123.46662139892578,125.6158218383789,104.51585388183594
-98,12,0,23,13,16,6,7,1,87.59709930419922,134.96971130371094,2.5868005752563477
-98,12,-5,26,12,7,7,7,1,106.61117553710938,125.55703735351562,179.90089416503906
-98,12,0,32,13,22,7,5,1,124.1129379272461,124.99542236328125,108.40640258789062
